id,year,state_abbr,race_id,population
3186,2020,SC,0,3386329
3187,2020,SC,1,1346560
3188,2020,SC,2,16951
3189,2020,SC,3,83573
3190,2020,SC,4,3633
3191,2020,SC,5,151711
3192,2021,SC,0,3334961
3193,2021,SC,1,1328691
3194,2021,SC,2,15595
3195,2021,SC,3,83441
3196,2021,SC,4,4545
3197,2021,SC,5,201774
3198,2009,SD,0,693239
3199,2009,SD,1,7547
3200,2009,SD,2,66667
3201,2009,SD,3,6931
3202,2009,SD,4,204
3203,2009,SD,5,14951
3204,2010,SD,0,692330
3205,2010,SD,1,8874
3206,2010,SD,2,68215
3207,2010,SD,3,7126
3208,2010,SD,4,241
3209,2010,SD,5,15551
3210,2011,SD,0,697042
3211,2011,SD,1,9347
3212,2011,SD,2,69154
3213,2011,SD,3,7672
3214,2011,SD,4,197
3215,2011,SD,5,17451
3216,2012,SD,0,701466
3217,2012,SD,1,10331
3218,2012,SD,2,71532
3219,2012,SD,3,8060
3220,2012,SD,4,157
3221,2012,SD,5,17309
3222,2013,SD,0,706667
3223,2013,SD,1,11531
3224,2013,SD,2,71766
3225,2013,SD,3,8597
3226,2013,SD,4,226
3227,2013,SD,5,19197
3228,2014,SD,0,712496
3229,2014,SD,1,12642
3230,2014,SD,2,72016
3231,2014,SD,3,9433
3232,2014,SD,4,229
3233,2014,SD,5,20693
3234,2015,SD,0,716691
3235,2015,SD,1,13133
3236,2015,SD,2,72619
3237,2015,SD,3,10152
3238,2015,SD,4,332
3239,2015,SD,5,22323
3240,2016,SD,0,721410
3241,2016,SD,1,14078
3242,2016,SD,2,74187
3243,2016,SD,3,11351
3244,2016,SD,4,313
3245,2016,SD,5,22239
3246,2017,SD,0,724430
3247,2017,SD,1,14698
3248,2017,SD,2,74062
3249,2017,SD,3,11693
3250,2017,SD,4,381
3251,2017,SD,5,23493
3252,2018,SD,0,730062
3253,2018,SD,1,16241
3254,2018,SD,2,75331
3255,2018,SD,3,12660
3256,2018,SD,4,293
3257,2018,SD,5,23089
3258,2019,SD,0,733719
3259,2019,SD,1,17531
3260,2019,SD,2,76190
3261,2019,SD,3,12627
3262,2019,SD,4,504
3263,2019,SD,5,22837
3264,2020,SD,0,735228
3265,2020,SD,1,18836
3266,2020,SD,2,74975
3267,2020,SD,3,12413
3268,2020,SD,4,544
3269,2020,SD,5,30020
3270,2021,SD,0,728526
3271,2021,SD,1,19300
3272,2021,SD,2,73296
3273,2021,SD,3,12677
3274,2021,SD,4,753
3275,2021,SD,5,38519
3276,2009,TN,0,4875744
3277,2009,TN,1,1016050
3278,2009,TN,2,15614
3279,2009,TN,3,82317
3280,2009,TN,4,3116
3281,2009,TN,5,86209
3282,2010,TN,0,4910745
3283,2010,TN,1,1037376
3284,2010,TN,2,15237
3285,2010,TN,3,87257
3286,2010,TN,4,2987
3287,2010,TN,5,95310
3288,2011,TN,0,4949985
3289,2011,TN,1,1048714
3290,2011,TN,2,15285
3291,2011,TN,3,90471
3292,2011,TN,4,3097
3293,2011,TN,5,101088
3294,2012,TN,0,4982977
3295,2012,TN,1,1060494
3296,2012,TN,2,15991
3297,2012,TN,3,92800
3298,2012,TN,4,2765
3299,2012,TN,5,109927
3300,2013,TN,0,5007014
3301,2013,TN,1,1073534
3302,2013,TN,2,16604
3303,2013,TN,3,95801
3304,2013,TN,4,3110
3305,2013,TN,5,113243
3306,2014,TN,0,5029109
3307,2014,TN,1,1082001
3308,2014,TN,2,17656
3309,2014,TN,3,98441
3310,2014,TN,4,3256
3311,2014,TN,5,122662
3312,2015,TN,0,5059894
3313,2015,TN,1,1091070
3314,2015,TN,2,17802
3315,2015,TN,3,102027
3316,2015,TN,4,3323
3317,2015,TN,5,128760
3318,2016,TN,0,5096733
3319,2016,TN,1,1100577
3320,2016,TN,2,18757
3321,2016,TN,3,105368
3322,2016,TN,4,3299
3323,2016,TN,5,133210
3324,2017,TN,0,5131786
3325,2017,TN,1,1107392
3326,2017,TN,2,17568
3327,2017,TN,3,110605
3328,2017,TN,4,3784
3329,2017,TN,5,137501
3330,2018,TN,0,5166231
3331,2018,TN,1,1117489
3332,2018,TN,2,17848
3333,2018,TN,3,112915
3334,2018,TN,4,3806
3335,2018,TN,5,142134
3336,2019,TN,0,5205132
3337,2019,TN,1,1124473
3338,2019,TN,2,18189
3339,2019,TN,3,117600
3340,2019,TN,4,3771
3341,2019,TN,5,147536
3342,2020,TN,0,5196680
3343,2020,TN,1,1128806
3344,2020,TN,2,17178
3345,2020,TN,3,122897
3346,2020,TN,4,3959
3347,2020,TN,5,198988
3348,2021,TN,0,5198206
3349,2021,TN,1,1130608
3350,2021,TN,2,15219
3351,2021,TN,3,125581
3352,2021,TN,4,4312
3353,2021,TN,5,261593
3354,2009,TX,0,17111322
3355,2009,TX,1,2738904
3356,2009,TX,2,121241
3357,2009,TX,3,810844
3358,2009,TX,4,19237
3359,2009,TX,5,458091
3360,2010,TX,0,17503446
3361,2010,TX,1,2864666
3362,2010,TX,2,119680
3363,2010,TX,3,904831
3364,2010,TX,4,19005
3365,2010,TX,5,488717
3366,2011,TX,0,18093212
3367,2011,TX,1,2917108
3368,2011,TX,2,125101
3369,2011,TX,3,939558
3370,2011,TX,4,19966
3371,2011,TX,5,524082
3372,2012,TX,0,18670767
3373,2012,TX,1,2972834
3374,2012,TX,2,127794
3375,2012,TX,3,979385
3376,2012,TX,4,20671
3377,2012,TX,5,554343
3378,2013,TX,0,19075100
3379,2013,TX,1,3030970
3380,2013,TX,2,129219
3381,2013,TX,3,1019260
3382,2013,TX,4,20974
3383,2013,TX,5,590326
3384,2014,TX,0,19499105
3385,2014,TX,1,3094227
3386,2014,TX,2,127236
3387,2014,TX,3,1067008
3388,2014,TX,4,21867
3389,2014,TX,5,620302
3390,2015,TX,0,19874610
3391,2015,TX,1,3152917
3392,2015,TX,2,126493
3393,2015,TX,3,1124011
3394,2015,TX,4,21655
3395,2015,TX,5,653062
3396,2016,TX,0,20174403
3397,2016,TX,1,3221133
3398,2016,TX,2,128145
3399,2016,TX,3,1175423
3400,2016,TX,4,22248
3401,2016,TX,5,673400
3402,2017,TX,0,20459525
3403,2017,TX,1,3286950
3404,2017,TX,2,130360
3405,2017,TX,3,1236852
3406,2017,TX,4,23531
3407,2017,TX,5,702001
3408,2018,TX,0,20720689
3409,2018,TX,1,3365783
3410,2018,TX,2,136061
3411,2018,TX,3,1308257
3412,2018,TX,4,23672
3413,2018,TX,5,730499
3414,2019,TX,0,20903375
3415,2019,TX,1,3428211
3416,2019,TX,2,141425
3417,2019,TX,3,1357273
3418,2019,TX,4,25292
3419,2019,TX,5,761411
3420,2020,TX,0,19805623
3421,2020,TX,1,3464424
3422,2020,TX,2,137921
3423,2020,TX,3,1415664
3424,2020,TX,4,25328
3425,2020,TX,5,1998084
3426,2021,TX,0,18566027
3427,2021,TX,1,3499862
3428,2021,TX,2,147892
3429,2021,TX,3,1452713
3430,2021,TX,4,24608
3431,2021,TX,5,3152085
3432,2009,UT,0,2376805
3433,2009,UT,1,27229
3434,2009,UT,2,32008
3435,2009,UT,3,52964
3436,2009,UT,4,20531
3437,2009,UT,5,52481
3438,2010,UT,0,2375876
3439,2010,UT,1,27030
3440,2010,UT,2,30831
3441,2010,UT,3,53046
3442,2010,UT,4,23944
3443,2010,UT,5,55584
3444,2011,UT,0,2426175
3445,2011,UT,1,29056
3446,2011,UT,2,30842
3447,2011,UT,3,54866
3448,2011,UT,4,25137
3449,2011,UT,5,60337
3450,2012,UT,0,2465277
3451,2012,UT,1,29912
3452,2012,UT,2,30823
3453,2012,UT,3,56081
3454,2012,UT,4,25766
3455,2012,UT,5,63332
3456,2013,UT,0,2487467
3457,2013,UT,1,31101
3458,2013,UT,2,31696
3459,2013,UT,3,58150
3460,2013,UT,4,26145
3461,2013,UT,5,66319
3462,2014,UT,0,2515352
3463,2014,UT,1,31163
3464,2014,UT,2,31999
3465,2014,UT,3,60631
3466,2014,UT,4,26491
3467,2014,UT,5,70463
3468,2015,UT,0,2544735
3469,2015,UT,1,31909
3470,2015,UT,2,31824
3471,2015,UT,3,64102
3472,2015,UT,4,26147
3473,2015,UT,5,74755
3474,2016,UT,0,2572595
3475,2016,UT,1,32512
3476,2016,UT,2,31686
3477,2016,UT,3,66039
3478,2016,UT,4,26411
3479,2016,UT,5,77810
3480,2017,UT,0,2600077
3481,2017,UT,1,33619
3482,2017,UT,2,32079
3483,2017,UT,3,67545
3484,2017,UT,4,26742
3485,2017,UT,5,83283
3486,2018,UT,0,2632056
3487,2018,UT,1,35862
3488,2018,UT,2,32657
3489,2018,UT,3,69810
3490,2018,UT,4,27096
3491,2018,UT,5,89879
3492,2019,UT,0,2676482
3493,2019,UT,1,36849
3494,2019,UT,2,33721
3495,2019,UT,3,71977
3496,2019,UT,4,27554
3497,2019,UT,5,94036
3498,2020,UT,0,2682881
3499,2020,UT,1,38059
3500,2020,UT,2,33222
3501,2020,UT,3,73190
3502,2020,UT,4,29450
3503,2020,UT,5,133651
3504,2021,UT,0,2704561
3505,2021,UT,1,38545
3506,2021,UT,2,33242
3507,2021,UT,3,75530
3508,2021,UT,4,29086
3509,2021,UT,5,182358
3510,2009,VA,0,5458832
3511,2009,VA,1,1510139
3512,2009,VA,2,22932
3513,2009,VA,3,371788
3514,2009,VA,4,5804
3515,2009,VA,5,159701
3516,2010,VA,0,5479975
3517,2010,VA,1,1532150
3518,2010,VA,2,24941
3519,2010,VA,3,416549
3520,2010,VA,4,5711
3521,2010,VA,5,180736
3522,2011,VA,0,5526985
3523,2011,VA,1,1545568
3524,2011,VA,2,25665
3525,2011,VA,3,430227
3526,2011,VA,4,5295
3527,2011,VA,5,198171
3528,2012,VA,0,5575445
3529,2012,VA,1,1561042
3530,2012,VA,2,25205
3531,2012,VA,3,443460
3532,2012,VA,4,5438
3533,2012,VA,5,219962
3534,2013,VA,0,5627076
3535,2013,VA,1,1568021
3536,2013,VA,2,24816
3537,2013,VA,3,457792
3538,2013,VA,4,5633
3539,2013,VA,5,237866
3540,2014,VA,0,5668363
3541,2014,VA,1,1577943
3542,2014,VA,2,23421
3543,2014,VA,3,475632
3544,2014,VA,4,5485
3545,2014,VA,5,255121
3546,2015,VA,0,5695147
3547,2015,VA,1,1589345
3548,2015,VA,2,22570
3549,2015,VA,3,492973
3550,2015,VA,4,5304
3551,2015,VA,5,268167
3552,2016,VA,0,5712958
3553,2016,VA,1,1596352
3554,2016,VA,2,21948
3555,2016,VA,3,502878
3556,2016,VA,4,5494
3557,2016,VA,5,279699
3558,2017,VA,0,5720209
3559,2017,VA,1,1605447
3560,2017,VA,2,22499
3561,2017,VA,3,520119
3562,2017,VA,4,5469
3563,2017,VA,5,291944
3564,2018,VA,0,5722660
3565,2018,VA,1,1613285
3566,2018,VA,2,22972
3567,2018,VA,3,531503
3568,2018,VA,4,5677
3569,2018,VA,5,309213
3570,2019,VA,0,5717617
3571,2019,VA,1,1621592
3572,2019,VA,2,23873
3573,2019,VA,3,541133
3574,2019,VA,4,6179
3575,2019,VA,5,320275
3576,2020,VA,0,5643436
3577,2020,VA,1,1620649
3578,2020,VA,2,22553
3579,2020,VA,3,570398
3580,2020,VA,4,5994
3581,2020,VA,5,405786
3582,2021,VA,0,5574307
3583,2021,VA,1,1631941
3584,2021,VA,2,24007
3585,2021,VA,3,578210
3586,2021,VA,4,5313
3587,2021,VA,5,503340
3588,2009,VT,0,595731
3589,2009,VT,1,4820
3590,2009,VT,2,1713
3591,2009,VT,3,6757
3592,2009,VT,4,82
3593,2009,VT,5,9260
3594,2010,VT,0,596947
3595,2010,VT,1,5494
3596,2010,VT,2,1832
3597,2010,VT,3,7396
3598,2010,VT,4,87
3599,2010,VT,5,10139
3600,2011,VT,0,596736
3601,2011,VT,1,5464
3602,2011,VT,2,1802
3603,2011,VT,3,7544
3604,2011,VT,4,155
3605,2011,VT,5,11141
3606,2012,VT,0,596251
3607,2012,VT,1,5804
3608,2012,VT,2,1855
3609,2012,VT,3,7891
3610,2012,VT,4,130
3611,2012,VT,5,11631
3612,2013,VT,0,595862
3613,2013,VT,1,6139
3614,2013,VT,2,1841
3615,2013,VT,3,7922
3616,2013,VT,4,145
3617,2013,VT,5,12251
3618,2014,VT,0,595385
3619,2014,VT,1,6435
3620,2014,VT,2,2008
3621,2014,VT,3,8200
3622,2014,VT,4,214
3623,2014,VT,5,12192
3624,2015,VT,0,594443
3625,2015,VT,1,6949
3626,2015,VT,2,2018
3627,2015,VT,3,8774
3628,2015,VT,4,249
3629,2015,VT,5,12169
3630,2016,VT,0,592965
3631,2016,VT,1,7404
3632,2016,VT,2,1984
3633,2016,VT,3,9212
3634,2016,VT,4,206
3635,2016,VT,5,12169
3636,2017,VT,0,590499
3637,2017,VT,1,7921
3638,2017,VT,2,2072
3639,2017,VT,3,9680
3640,2017,VT,4,206
3641,2017,VT,5,12061
3642,2018,VT,0,589546
3643,2018,VT,1,8058
3644,2018,VT,2,2106
3645,2018,VT,3,10579
3646,2018,VT,4,184
3647,2018,VT,5,12078
3648,2019,VT,0,587883
3649,2019,VT,1,8502
3650,2019,VT,2,2132
3651,2019,VT,3,10461
3652,2019,VT,4,325
3653,2019,VT,5,12600
3654,2020,VT,0,584360
3655,2020,VT,1,7964
3656,2020,VT,2,1873
3657,2020,VT,3,10126
3658,2020,VT,4,205
3659,2020,VT,5,17135
3660,2021,VT,0,596282
3661,2021,VT,1,8166
3662,2021,VT,2,1520
3663,2021,VT,3,10759
3664,2021,VT,4,165
3665,2021,VT,5,21622
3666,2009,WA,0,5201398
3667,2009,WA,1,220417
3668,2009,WA,2,91437
3669,2009,WA,3,424531
3670,2009,WA,4,28884
3671,2009,WA,5,244250
3672,2010,WA,0,5199167
3673,2010,WA,1,229885
3674,2010,WA,2,95212
3675,2010,WA,3,457771
3676,2010,WA,4,35706
3677,2010,WA,5,272139
3678,2011,WA,0,5256224
3679,2011,WA,1,233549
3680,2011,WA,2,94243
3681,2011,WA,3,470798
3682,2011,WA,4,37084
3683,2011,WA,5,292915
3684,2012,WA,0,5304864
3685,2012,WA,1,238255
3686,2012,WA,2,93416
3687,2012,WA,3,484047
3688,2012,WA,4,39246
3689,2012,WA,5,311316
3690,2013,WA,0,5350938
3691,2013,WA,1,245041
3692,2013,WA,2,94194
3693,2013,WA,3,498941
3694,2013,WA,4,40695
3695,2013,WA,5,324471
3696,2014,WA,0,5392302
3697,2014,WA,1,250484
3698,2014,WA,2,95117
3699,2014,WA,3,518072
3700,2014,WA,4,42608
3701,2014,WA,5,338963
3702,2015,WA,0,5434177
3703,2015,WA,1,253224
3704,2015,WA,2,93266
3705,2015,WA,3,535501
3706,2015,WA,4,44159
3707,2015,WA,5,360705
3708,2016,WA,0,5470566
3709,2016,WA,1,256990
3710,2016,WA,2,94026
3711,2016,WA,3,552032
3712,2016,WA,4,44870
3713,2016,WA,5,377703
3714,2017,WA,0,5500837
3715,2017,WA,1,261743
3716,2017,WA,2,94754
3717,2017,WA,3,578822
3718,2017,WA,4,46071
3719,2017,WA,5,394733
3720,2018,WA,0,5545997
3721,2018,WA,1,269854
3722,2018,WA,2,95048
3723,2018,WA,3,607429
3724,2018,WA,4,48043
3725,2018,WA,5,416795
3726,2019,WA,0,5581128
3727,2019,WA,1,281683
3728,2019,WA,2,94449
3729,2019,WA,3,631333
3730,2019,WA,4,49090
3731,2019,WA,5,433386
3732,2020,WA,0,5523881
3733,2020,WA,1,290245
3734,2020,WA,2,91766
3735,2020,WA,3,662902
3736,2020,WA,4,51117
3737,2020,WA,5,531976
3738,2021,WA,0,5465011
3739,2021,WA,1,293401
3740,2021,WA,2,90789
3741,2021,WA,3,682711
3742,2021,WA,4,50902
3743,2021,WA,5,655594
3744,2009,WI,0,4911907
3745,2009,WI,1,332660
3746,2009,WI,2,48025
3747,2009,WI,3,115480
3748,2009,WI,4,1339
3749,2009,WI,5,81598
3750,2010,WI,0,4914551
3751,2010,WI,1,348662
3752,2010,WI,2,49189
3753,2010,WI,3,122442
3754,2010,WI,4,1553
3755,2010,WI,5,94070
3756,2011,WI,0,4941085
3757,2011,WI,1,352620
3758,2011,WI,2,48741
3759,2011,WI,3,125630
3760,2011,WI,4,1503
3761,2011,WI,5,101366
3762,2012,WI,0,4961852
3763,2012,WI,1,353470
3764,2012,WI,2,49289
3765,2012,WI,3,129550
3766,2012,WI,4,1302
3767,2012,WI,5,109310
3768,2013,WI,0,4966900
3769,2013,WI,1,355873
3770,2013,WI,2,49343
3771,2013,WI,3,132609
3772,2013,WI,4,1305
3773,2013,WI,5,115553
3774,2014,WI,0,4965198
3775,2014,WI,1,357758
3776,2014,WI,2,49563
3777,2014,WI,3,137404
3778,2014,WI,4,1303
3779,2014,WI,5,120776
3780,2015,WI,0,4967124
3781,2015,WI,1,360792
3782,2015,WI,2,50449
3783,2015,WI,3,143732
3784,2015,WI,4,1233
3785,2015,WI,5,122730
3786,2016,WI,0,4961193
3787,2016,WI,1,361730
3788,2016,WI,2,51459
3789,2016,WI,3,148077
3790,2016,WI,4,1378
3791,2016,WI,5,125923
3792,2017,WI,0,4950577
3793,2017,WI,1,365884
3794,2017,WI,2,50094
3795,2017,WI,3,152325
3796,2017,WI,4,1811
3797,2017,WI,5,131091
3798,2018,WI,0,4945966
3799,2018,WI,1,368744
3800,2018,WI,2,50422
3801,2018,WI,3,159356
3802,2018,WI,4,1975
3803,2018,WI,5,135990
3804,2019,WI,0,4946961
3805,2019,WI,1,371200
3806,2019,WI,2,51392
3807,2019,WI,3,161841
3808,2019,WI,4,2400
3809,2019,WI,5,138572
3810,2020,WI,0,4895065
3811,2020,WI,1,367889
3812,2020,WI,2,48674
3813,2020,WI,3,163396
3814,2020,WI,4,2672
3815,2020,WI,5,194564
3816,2021,WI,0,4894019
3817,2021,WI,1,372439
3818,2021,WI,2,45831
3819,2021,WI,3,166670
3820,2021,WI,4,2862
3821,2021,WI,5,259477
3822,2009,WV,0,1707128
3823,2009,WV,1,59677
3824,2009,WV,2,3008
3825,2009,WV,3,11459
3826,2009,WV,4,660
3827,2009,WV,5,25359
3828,2010,WV,0,1734615
3829,2010,WV,1,58968
3830,2010,WV,2,3139
3831,2010,WV,3,11482
3832,2010,WV,4,529
3833,2010,WV,5,27932
3834,2011,WV,0,1736461
3835,2011,WV,1,58296
3836,2011,WV,2,3052
3837,2011,WV,3,11809
3838,2011,WV,4,456
3839,2011,WV,5,32083
3840,2012,WV,0,1737369
3841,2012,WV,1,58260
3842,2012,WV,2,2934
3843,2012,WV,3,12694
3844,2012,WV,4,531
3845,2012,WV,5,34700
3846,2013,WV,0,1737996
3847,2013,WV,1,58489
3848,2013,WV,2,2955
3849,2013,WV,3,12806
3850,2013,WV,4,666
3851,2013,WV,5,35968
3852,2014,WV,0,1735816
3853,2014,WV,1,59129
3854,2014,WV,2,3075
3855,2014,WV,3,13144
3856,2014,WV,4,645
3857,2014,WV,5,36921
3858,2015,WV,0,1732235
3859,2015,WV,1,61367
3860,2015,WV,2,2953
3861,2015,WV,3,13485
3862,2015,WV,4,625
3863,2015,WV,5,36189
3864,2016,WV,0,1725411
3865,2016,WV,1,63305
3866,2016,WV,2,3281
3867,2016,WV,3,13990
3868,2016,WV,4,648
3869,2016,WV,5,33726
3870,2017,WV,0,1714591
3871,2017,WV,1,65300
3872,2017,WV,2,3322
3873,2017,WV,3,14096
3874,2017,WV,4,541
3875,2017,WV,5,31800
3876,2018,WV,0,1704345
3877,2018,WV,1,66728
3878,2018,WV,2,3668
3879,2018,WV,3,14534
3880,2018,WV,4,350
3881,2018,WV,5,32139
3882,2019,WV,0,1691600
3883,2019,WV,1,66990
3884,2019,WV,2,3667
3885,2019,WV,3,14523
3886,2019,WV,4,419
3887,2019,WV,5,32135
3888,2020,WV,0,1672255
3889,2020,WV,1,64285
3890,2020,WV,2,3146
3891,2020,WV,3,14228
3892,2020,WV,4,474
3893,2020,WV,5,43760
3894,2021,WV,0,1658405
3895,2021,WV,1,61143
3896,2021,WV,2,1911
3897,2021,WV,3,13882
3898,2021,WV,4,683
3899,2021,WV,5,55463
3900,2009,WY,0,479259
3901,2009,WY,1,4818
3902,2009,WY,2,11770
3903,2009,WY,3,3830
3904,2009,WY,4,180
3905,2009,WY,5,13022
3906,2010,WY,0,498326
3907,2010,WY,1,4135
3908,2010,WY,2,12786
3909,2010,WY,3,4138
3910,2010,WY,4,242
3911,2010,WY,5,14200
3912,2011,WY,0,506661
3913,2011,WY,1,4309
3914,2011,WY,2,12752
3915,2011,WY,3,3985
3916,2011,WY,4,204
3917,2011,WY,5,14879
3918,2012,WY,0,513021
3919,2012,WY,1,4689
3920,2012,WY,2,12951
3921,2012,WY,3,4392
3922,2012,WY,4,206
3923,2012,WY,5,15445
3924,2013,WY,0,518388
3925,2013,WY,1,5167
3926,2013,WY,2,13268
3927,2013,WY,3,4782
3928,2013,WY,4,197
3929,2013,WY,5,15841
3930,2014,WY,0,522535
3931,2014,WY,1,5958
3932,2014,WY,2,13144
3933,2014,WY,3,5377
3934,2014,WY,4,332
3935,2014,WY,5,15518
3936,2015,WY,0,527763
3937,2015,WY,1,6142
3938,2015,WY,2,12658
3939,2015,WY,3,5319
3940,2015,WY,4,423
3941,2015,WY,5,15489
3942,2016,WY,0,531851
3943,2016,WY,1,6435
3944,2016,WY,2,13033
3945,2016,WY,3,5385
3946,2016,WY,4,391
3947,2016,WY,5,15531
3948,2017,WY,0,532394
3949,2017,WY,1,6121
3950,2017,WY,2,13549
3951,2017,WY,3,5102
3952,2017,WY,4,470
3953,2017,WY,5,15317
3954,2018,WY,0,532008
3955,2018,WY,1,5540
3956,2018,WY,2,14053
3957,2018,WY,3,4756
3958,2018,WY,4,539
3959,2018,WY,5,15579
3960,2019,WY,0,531304
3961,2019,WY,1,5582
3962,2019,WY,2,14164
3963,2019,WY,3,5025
3964,2019,WY,4,596
3965,2019,WY,5,15521
3966,2020,WY,0,525246
3967,2020,WY,1,5079
3968,2020,WY,2,13117
3969,2020,WY,3,4892
3970,2020,WY,4,589
3971,2020,WY,5,22718
3972,2021,WY,0,511179
3973,2021,WY,1,5242
3974,2021,WY,2,12987
3975,2021,WY,3,5046
3976,2021,WY,4,433
3977,2021,WY,5,28437
